"source_key","osm_type","osm_id","scope","categories","source_version","derived_world_status","derived_object_key","part_keys","chunk_ids","representation_kind","dimension_rule","height_m","composite_key","note","vertex_count","triangle_count","collision_triangle_count","validation"
"w34313520","way","34313520","playable","building","3","represented","building:w34313520","building:w34313520:roof;building:w34313520:wall","x_-1__z_0","direct","osm_height","11","","","146","76","76","pass"
"w34313523","way","34313523","playable","building","4","represented","building:w34313523","building:w34313523:roof;building:w34313523:wall","x_0__z_-1","direct","osm_levels","3","","","90","48","48","pass"
"w34313525","way","34313525","playable","building","4","represented","building:w34313525","building:w34313525:roof;building:w34313525:wall","x_1__z_-1","direct","osm_height","5","","","126","64","64","pass"
"w34313528","way","34313528","playable","building","6","represented","building:w34313528","building:w34313528:roof;building:w34313528:wall","x_1__z_-1","direct","osm_height","4","","","97","49","49","pass"
"w34313535","way","34313535","playable","building","3","represented","building:w34313535","building:w34313535:roof;building:w34313535:wall","x_1__z_0","direct","osm_height","6","","","44","22","22","pass"
"w34313540","way","34313540","playable","building","13","represented","building:w34313540","building:w34313540:roof;building:w34313540:wall","x_1__z_1","direct","osm_height","20","","","265","145","145","pass"
"w34313544","way","34313544","playable","building","9","represented","building:w34313544","building:w34313544:roof;building:w34313544:wall","x_0__z_1","direct","osm_height","7","","","143","79","79","pass"
"w34313545","way","34313545","playable","building","7","represented","building:w34313545","building:w34313545:roof;building:w34313545:wall","x_0__z_-2","direct","osm_height","5","","","174","92","92","pass"
"w34313546","way","34313546","playable","building","5","represented","building:w34313546","building:w34313546:roof;building:w34313546:wall","x_0__z_-2","direct","osm_height","4","","","113","61","61","pass"
"w34313548","way","34313548","playable","building","6","represented","building:w34313548","building:w34313548:roof;building:w34313548:wall","x_1__z_-2","direct","osm_height","6","","","100","50","50","pass"
"w34313549","way","34313549","playable","building","4","represented","building:w34313549","building:w34313549:roof;building:w34313549:wall","x_1__z_-2","direct","osm_height","6","","","54","28","28","pass"
"w34313550","way","34313550","playable","building","1","represented","building:w34313550","building:w34313550:roof;building:w34313550:wall","x_1__z_-2","direct","default_6m","6","","","28","14","14","pass"
"w34313554","way","34313554","playable","building","3","represented","building:w34313554","building:w34313554:roof;building:w34313554:wall","x_0__z_-2","direct","osm_height","4","","","52","26","26","pass"
"w34313555","way","34313555","playable","building","3","represented","building:w34313555","building:w34313555:roof;building:w34313555:wall","x_0__z_-2","direct","osm_height","4","","","36","18","18","pass"
"w34313556","way","34313556","playable","building","1","represented","building:w34313556","building:w34313556:roof;building:w34313556:wall","x_-1__z_-2","direct","default_6m","6","","","44","22","22","pass"
"w34313557","way","34313557","playable","building","1","represented","building:w34313557","building:w34313557:roof;building:w34313557:wall","x_-2__z_-2","direct","default_6m","6","","","52","26","26","pass"
"w34313558","way","34313558","playable","building","1","represented","building:w34313558","building:w34313558:roof;building:w34313558:wall","x_-2__z_-2","direct","default_6m","6","","","44","22","22","pass"
"w34313560","way","34313560","playable","building","1","represented","building:w34313560","building:w34313560:roof;building:w34313560:wall","x_-2__z_-2","direct","default_6m","6","","","44","22","22","pass"
"w34313564","way","34313564","playable","building","3","represented","building:w34313564","building:w34313564:roof;building:w34313564:wall","x_0__z_-3","direct","osm_height","5","","","84","42","42","pass"
"w34313569","way","34313569","playable","building","5","represented","building:w34313569","building:w34313569:roof;building:w34313569:wall","x_-1__z_-4","direct","osm_height","8","","","120","64","64","pass"
"w95934092","way","95934092","playable","building","5","represented","building:w95934092","building:w95934092:roof;building:w95934092:wall","x_-3__z_-2","direct","osm_height","6","","","120","66","66","pass"
"w95934093","way","95934093","playable","building","4","represented","building:w95934093","building:w95934093:roof;building:w95934093:wall","x_-2__z_-1","direct","osm_height","6","","","84","46","46","pass"
"w95934096","way","95934096","playable","building","4","represented","building:w95934096","building:w95934096:roof;building:w95934096:wall","x_-2__z_-2","direct","osm_height","6","","","100","54","54","pass"
"w95934097","way","95934097","playable","building","4","represented","building:w95934097","building:w95934097:roof;building:w95934097:wall","x_-2__z_-2","direct","osm_height","6","","","84","46","46","pass"
"w95934098","way","95934098","playable","building","4","represented","building:w95934098","building:w95934098:roof;building:w95934098:wall","x_-2__z_-1","direct","osm_height","6","","","84","46","46","pass"
"w95934099","way","95934099","playable","building","4","represented","building:w95934099","building:w95934099:roof;building:w95934099:wall","x_-2__z_-1","direct","osm_height","6","","","100","54","54","pass"
"w95934100","way","95934100","playable","building","5","represented","building:w95934100","building:w95934100:roof;building:w95934100:wall","x_-2__z_-1","direct","osm_height","6","","","92","50","50","pass"
"w95934101","way","95934101","playable","building","4","represented","building:w95934101","building:w95934101:roof;building:w95934101:wall","x_-2__z_-2","direct","osm_height","6","","","76","42","42","pass"
"w95934102","way","95934102","playable","building","5","represented","building:w95934102","building:w95934102:roof;building:w95934102:wall","x_-2__z_-1","direct","osm_height","6","","","120","66","66","pass"
"w95934103","way","95934103","playable","building","5","represented","building:w95934103","building:w95934103:roof;building:w95934103:wall","x_-3__z_-1","direct","osm_height","6","","","152","86","86","pass"
"w95934104","way","95934104","playable","building","4","represented","building:w95934104","building:w95934104:roof;building:w95934104:wall","x_-2__z_-2","direct","osm_height","6","","","92","50","50","pass"
"w95934105","way","95934105","playable","building","5","represented","building:w95934105","building:w95934105:roof;building:w95934105:wall","x_-1__z_-1","direct","osm_height","6","","","76","42","42","pass"
"w95934106","way","95934106","playable","building","6","represented","building:w95934106","building:w95934106:roof;building:w95934106:wall","x_-2__z_0","direct","osm_height","6","","","128","70","70","pass"
"w95934107","way","95934107","playable","building","4","represented","building:w95934107","building:w95934107:roof;building:w95934107:wall","x_-2__z_-1","direct","osm_height","6","","","84","46","46","pass"
"w95934108","way","95934108","playable","building","4","represented","building:w95934108","building:w95934108:roof;building:w95934108:wall","x_-2__z_-1","direct","osm_height","6","","","92","50","50","pass"
"w95934110","way","95934110","playable","building","4","represented","building:w95934110","building:w95934110:roof;building:w95934110:wall","x_-2__z_-2","direct","osm_height","6","","","108","58","58","pass"
"w95934112","way","95934112","playable","building","4","represented","building:w95934112","building:w95934112:roof;building:w95934112:wall","x_-2__z_-2","direct","osm_height","6","","","84","46","46","pass"
"w95934113","way","95934113","playable","building","5","represented","building:w95934113","building:w95934113:roof;building:w95934113:wall","x_-2__z_0","direct","osm_height","6","","","92","50","50","pass"
"w95934115","way","95934115","playable","building","4","represented","building:w95934115","building:w95934115:roof;building:w95934115:wall","x_-2__z_-2","direct","osm_height","6","","","92","50","50","pass"
"w95934116","way","95934116","playable","building","7","represented","building:w95934116","building:w95934116:roof;building:w95934116:wall","x_-2__z_-1","direct","osm_height","6","","","152","86","86","pass"
"w95934117","way","95934117","playable","building","5","represented","building:w95934117","building:w95934117:roof;building:w95934117:wall","x_-2__z_-1","direct","osm_height","6","","","100","54","54","pass"
"w95934118","way","95934118","playable","building","4","represented","building:w95934118","building:w95934118:roof;building:w95934118:wall","x_-2__z_-2","direct","osm_height","6","","","100","54","54","pass"
"w95934119","way","95934119","playable","building","5","represented","building:w95934119","building:w95934119:roof;building:w95934119:wall","x_-2__z_-1","direct","osm_height","5","","","60","30","30","pass"
"w95934120","way","95934120","playable","building","4","represented","building:w95934120","building:w95934120:roof;building:w95934120:wall","x_-2__z_-1","direct","osm_height","6","","","84","46","46","pass"
"w95934121","way","95934121","playable","building","5","represented","building:w95934121","building:w95934121:roof;building:w95934121:wall","x_-1__z_-1","direct","osm_height","6","","","76","42","42","pass"
"w95934122","way","95934122","playable","building","4","represented","building:w95934122","building:w95934122:roof;building:w95934122:wall","x_-2__z_-1","direct","osm_height","6","","","84","46","46","pass"
"w95934123","way","95934123","playable","building","5","represented","building:w95934123","building:w95934123:roof;building:w95934123:wall","x_-2__z_-1","direct","osm_height","6","","","160","90","90","pass"
"w95934124","way","95934124","playable","building","4","represented","building:w95934124","building:w95934124:roof;building:w95934124:wall","x_-2__z_-2","direct","osm_height","6","","","84","46","46","pass"
"w95934125","way","95934125","playable","building","5","represented","building:w95934125","building:w95934125:roof;building:w95934125:wall","x_-3__z_-2","direct","osm_height","6","","","160","90","90","pass"
"w95934126","way","95934126","playable","building","4","represented","building:w95934126","building:w95934126:roof;building:w95934126:wall","x_-2__z_-2","direct","osm_height","6","","","76","42","42","pass"
"w95934128","way","95934128","playable","building","4","represented","building:w95934128","building:w95934128:roof;building:w95934128:wall","x_-2__z_-2","direct","osm_height","6","","","84","46","46","pass"
"w95934129","way","95934129","playable","building","4","represented","building:w95934129","building:w95934129:roof;building:w95934129:wall","x_-2__z_-1","direct","osm_height","6","","","84","46","46","pass"
"w95934130","way","95934130","playable","building","3","represented","building:w95934130","building:w95934130:roof;building:w95934130:wall","x_-2__z_-1","direct","osm_height","6","","","108","58","58","pass"
"w95934131","way","95934131","playable","building","4","represented","building:w95934131","building:w95934131:roof;building:w95934131:wall","x_-2__z_-1","direct","osm_height","6","","","84","46","46","pass"
"w95934132","way","95934132","playable","building","5","represented","building:w95934132","building:w95934132:roof;building:w95934132:wall","x_-2__z_-1","direct","osm_height","6","","","128","70","70","pass"
"w95934135","way","95934135","playable","building","4","represented","building:w95934135","building:w95934135:roof;building:w95934135:wall","x_-2__z_-1","direct","osm_height","6","","","84","46","46","pass"
"w95934136","way","95934136","playable","building","6","represented","building:w95934136","building:w95934136:roof;building:w95934136:wall","x_-2__z_-1","direct","osm_height","6","","","112","62","62","pass"
"w95934137","way","95934137","playable","building","5","represented","building:w95934137","building:w95934137:roof;building:w95934137:wall","x_-2__z_-1","direct","osm_height","6","","","84","46","46","pass"
"w95934139","way","95934139","playable","building","6","represented","building:w95934139","building:w95934139:roof;building:w95934139:wall","x_-2__z_0","direct","osm_height","6","","","160","90","90","pass"
"w95934140","way","95934140","playable","building","4","represented","building:w95934140","building:w95934140:roof;building:w95934140:wall","x_-2__z_-2","direct","osm_height","6","","","100","54","54","pass"
"w95934142","way","95934142","playable","building","4","represented","building:w95934142","building:w95934142:roof;building:w95934142:wall","x_-2__z_-2","direct","osm_height","6","","","100","54","54","pass"
"w95934143","way","95934143","playable","building","5","represented","building:w95934143","building:w95934143:roof;building:w95934143:wall","x_-1__z_-1","direct","osm_height","6","","","84","46","46","pass"
"w95934144","way","95934144","playable","building","5","represented","building:w95934144","building:w95934144:roof;building:w95934144:wall","x_-2__z_0","direct","osm_height","6","","","108","58","58","pass"
"w96215645","way","96215645","playable","building","4","represented","building:w96215645","building:w96215645:roof;building:w96215645:wall","x_-2__z_-3","direct","osm_height","6","","","80","42","42","pass"
"w96215646","way","96215646","playable","building","6","represented","building:w96215646","building:w96215646:roof;building:w96215646:wall","x_-2__z_-3","direct","osm_height","6","","","114","64","64","pass"
"w96215648","way","96215648","playable","building","5","represented","building:w96215648","building:w96215648:roof;building:w96215648:wall","x_-3__z_-2","direct","osm_height","6","","","140","78","78","pass"
"w96215649","way","96215649","playable","building","5","represented","building:w96215649","building:w96215649:roof;building:w96215649:wall","x_-1__z_-3","direct","osm_height","6","","","130","72","72","pass"
"w96215651","way","96215651","playable","building","5","represented","building:w96215651","building:w96215651:roof;building:w96215651:wall","x_-2__z_-3","direct","osm_height","6","","","122","68","68","pass"
"w96215652","way","96215652","playable","building","5","represented","building:w96215652","building:w96215652:roof;building:w96215652:wall","x_-2__z_-3","direct","osm_height","6","","","120","66","66","pass"
"w96215653","way","96215653","playable","building","5","represented","building:w96215653","building:w96215653:roof;building:w96215653:wall","x_-2__z_-4","direct","osm_height","6","","","106","60","60","pass"
"w96215655","way","96215655","playable","building","5","represented","building:w96215655","building:w96215655:roof;building:w96215655:wall","x_-2__z_-1","direct","osm_height","6","","","164","90","90","pass"
"w96215656","way","96215656","playable","building","5","represented","building:w96215656","building:w96215656:roof;building:w96215656:wall","x_-2__z_-3","direct","osm_height","6","","","84","46","46","pass"
"w96215657","way","96215657","playable","building","5","represented","building:w96215657","building:w96215657:roof;building:w96215657:wall","x_-2__z_-1","direct","osm_height","6","","","140","78","78","pass"
"w96215658","way","96215658","playable","building","5","represented","building:w96215658","building:w96215658:roof;building:w96215658:wall","x_-1__z_-4","direct","osm_height","6","","","160","90","90","pass"
"w96215659","way","96215659","playable","building","5","represented","building:w96215659","building:w96215659:roof;building:w96215659:wall","x_-2__z_-4","direct","osm_height","6","","","122","68","68","pass"
"w96215660","way","96215660","playable","building","5","represented","building:w96215660","building:w96215660:roof;building:w96215660:wall","x_-2__z_-3","direct","osm_height","6","","","114","64","64","pass"
"w96215661","way","96215661","playable","building","5","represented","building:w96215661","building:w96215661:roof;building:w96215661:wall","x_-2__z_-3","direct","osm_height","6","","","92","50","50","pass"
"w96215662","way","96215662","playable","building","5","represented","building:w96215662","building:w96215662:roof;building:w96215662:wall","x_-3__z_-3","direct","osm_height","6","","","64","34","34","pass"
"w96215666","way","96215666","playable","building","5","represented","building:w96215666","building:w96215666:roof;building:w96215666:wall","x_-2__z_-3","direct","osm_height","6","","","92","50","50","pass"
"w96215667","way","96215667","playable","building","5","represented","building:w96215667","building:w96215667:roof;building:w96215667:wall","x_-2__z_-3","direct","osm_height","6","","","144","82","82","pass"
"w96215668","way","96215668","playable","building","6","represented","building:w96215668","building:w96215668:roof;building:w96215668:wall","x_-2__z_-4","direct","osm_height","6","","","120","66","66","pass"
"w96215669","way","96215669","playable","building","5","represented","building:w96215669","building:w96215669:roof;building:w96215669:wall","x_-1__z_-4","direct","osm_height","6","","","114","64","64","pass"
"w96215670","way","96215670","playable","building","5","represented","building:w96215670","building:w96215670:roof;building:w96215670:wall","x_-1__z_-3","direct","osm_height","6","","","176","98","98","pass"
"w96215671","way","96215671","playable","building","5","represented","building:w96215671","building:w96215671:roof;building:w96215671:wall","x_-1__z_-3","direct","osm_height","6","","","152","86","86","pass"
"w96215672","way","96215672","playable","building","5","represented","building:w96215672","building:w96215672:roof;building:w96215672:wall","x_-2__z_-3","direct","osm_height","6","","","92","50","50","pass"
"w96215673","way","96215673","playable","building","5","represented","building:w96215673","building:w96215673:roof;building:w96215673:wall","x_-2__z_-3","direct","osm_height","6","","","114","64","64","pass"
"w96215674","way","96215674","playable","building","5","represented","building:w96215674","building:w96215674:roof;building:w96215674:wall","x_-1__z_-3","direct","osm_height","6","","","122","68","68","pass"
"w96215676","way","96215676","playable","building","5","represented","building:w96215676","building:w96215676:roof;building:w96215676:wall","x_-3__z_-3","direct","osm_height","6","","","64","34","34","pass"
"w96215677","way","96215677","playable","building","5","represented","building:w96215677","building:w96215677:roof;building:w96215677:wall","x_-2__z_-3","direct","osm_height","6","","","122","68","68","pass"
"w96215678","way","96215678","playable","building","5","represented","building:w96215678","building:w96215678:roof;building:w96215678:wall","x_-3__z_-3","direct","osm_height","6","","","72","38","38","pass"
"w96215680","way","96215680","playable","building","5","represented","building:w96215680","building:w96215680:roof;building:w96215680:wall","x_-2__z_-3","direct","osm_height","6","","","122","68","68","pass"
"w96215682","way","96215682","playable","building","5","represented","building:w96215682","building:w96215682:roof;building:w96215682:wall","x_-2__z_-3","direct","osm_height","6","","","122","68","68","pass"
"w96215685","way","96215685","playable","building","5","represented","building:w96215685","building:w96215685:roof;building:w96215685:wall","x_-2__z_-3","direct","osm_height","6","","","120","66","66","pass"
"w96215688","way","96215688","playable","building","5","represented","building:w96215688","building:w96215688:roof;building:w96215688:wall","x_-1__z_-4","direct","osm_height","6","","","130","72","72","pass"
"w96215690","way","96215690","playable","building","5","represented","building:w96215690","building:w96215690:roof;building:w96215690:wall","x_-3__z_-3","direct","osm_height","6","","","64","34","34","pass"
"w96215691","way","96215691","playable","building","5","represented","building:w96215691","building:w96215691:roof;building:w96215691:wall","x_-2__z_-3","direct","osm_height","6","","","130","72","72","pass"
"w96215693","way","96215693","playable","building","5","represented","building:w96215693","building:w96215693:roof;building:w96215693:wall","x_-2__z_-3","direct","osm_height","7","","","130","72","72","pass"
"w96215694","way","96215694","playable","building","5","represented","building:w96215694","building:w96215694:roof;building:w96215694:wall","x_-1__z_-3","direct","osm_height","6","","","128","70","70","pass"
"w96215698","way","96215698","playable","building","6","represented","building:w96215698","building:w96215698:roof;building:w96215698:wall","x_-2__z_-3","direct","osm_height","6","","","130","72","72","pass"
"w96665883","way","96665883","playable","building","3","represented","building:w96665883","building:w96665883:roof;building:w96665883:wall","x_-2__z_-2","direct","osm_height","4","","","44","22","22","pass"
"w96665884","way","96665884","playable","building","5","represented","building:w96665884","building:w96665884:roof;building:w96665884:wall","x_-3__z_-3","direct","osm_height","6","","","54","28","28","pass"
"w96665885","way","96665885","playable","building","5","represented","building:w96665885","building:w96665885:roof;building:w96665885:wall","x_-2__z_-2","direct","osm_height","6","","","52","26","26","pass"
"w96665886","way","96665886","playable","building","4","represented","building:w96665886","building:w96665886:roof;building:w96665886:wall","x_-1__z_-1","direct","osm_height","6","","","84","46","46","pass"
"w96665887","way","96665887","playable","building","5","represented","building:w96665887","building:w96665887:roof;building:w96665887:wall","x_-3__z_-2","direct","osm_height","6","","","72","38","38","pass"
"w96665889","way","96665889","playable","building","3","represented","building:w96665889","building:w96665889:roof;building:w96665889:wall","x_-1__z_-3","direct","osm_height","4","","","84","42","42","pass"
"w96665890","way","96665890","playable","building","5","represented","building:w96665890","building:w96665890:roof;building:w96665890:wall","x_-2__z_-2","direct","osm_height","6","","","44","22","22","pass"
"w96665892","way","96665892","playable","building","5","represented","building:w96665892","building:w96665892:roof;building:w96665892:wall","x_-3__z_-3","direct","osm_height","6","","","44","22","22","pass"
"w96665893","way","96665893","playable","building","5","represented","building:w96665893","building:w96665893:roof;building:w96665893:wall","x_-1__z_-3","direct","osm_height","6","","","84","46","46","pass"
"w96665897","way","96665897","playable","building","5","represented","building:w96665897","building:w96665897:roof;building:w96665897:wall","x_-2__z_-3","direct","osm_height","6","","","44","22","22","pass"
"w96665899","way","96665899","playable","building","3","represented","building:w96665899","building:w96665899:roof;building:w96665899:wall","x_-2__z_-2","direct","osm_height","6","","","36","18","18","pass"
"w96665900","way","96665900","playable","building","4","represented","building:w96665900","building:w96665900:roof;building:w96665900:wall","x_-2__z_-1","direct","osm_height","6","","","76","42","42","pass"
"w96665902","way","96665902","playable","building","3","represented","building:w96665902","building:w96665902:roof;building:w96665902:wall","x_0__z_-2","direct","osm_height","4","","","44","22","22","pass"
"w96665903","way","96665903","playable","building","4","represented","building:w96665903","building:w96665903:roof;building:w96665903:wall","x_-2__z_-3","direct","osm_height","6","","","64","34","34","pass"
"w96665904","way","96665904","playable","building","6","represented","building:w96665904","building:w96665904:roof;building:w96665904:wall","x_-1__z_-4","direct","osm_height","6","","","125","69","69","pass"
"w96665906","way","96665906","playable","building","5","represented","building:w96665906","building:w96665906:roof;building:w96665906:wall","x_-3__z_-3","direct","osm_height","6","","","98","52","52","pass"
"w96665907","way","96665907","playable","building","5","represented","building:w96665907","building:w96665907:roof;building:w96665907:wall","x_-3__z_-2","direct","osm_height","6","","","72","38","38","pass"
"w96665908","way","96665908","playable","building","5","represented","building:w96665908","building:w96665908:roof;building:w96665908:wall","x_-3__z_-3","direct","osm_height","6","","","72","38","38","pass"
"w96665909","way","96665909","playable","building","5","represented","building:w96665909","building:w96665909:roof;building:w96665909:wall","x_-2__z_-3","direct","osm_height","6","","","36","18","18","pass"
"w96665910","way","96665910","playable","building","4","represented","building:w96665910","building:w96665910:roof;building:w96665910:wall","x_-2__z_-2","direct","osm_height","6","","","44","22","22","pass"
"w96665911","way","96665911","playable","building","6","represented","building:w96665911","building:w96665911:roof;building:w96665911:wall","x_-2__z_-4","direct","osm_height","6","","","56","30","30","pass"
"w96665912","way","96665912","playable","building","4","represented","building:w96665912","building:w96665912:roof;building:w96665912:wall","x_-2__z_-1","direct","osm_height","6","","","176","98","98","pass"
"w96665915","way","96665915","playable","building","5","represented","building:w96665915","building:w96665915:roof;building:w96665915:wall","x_-2__z_-2","direct","osm_height","6","","","54","28","28","pass"
"w96665916","way","96665916","playable","building","5","represented","building:w96665916","building:w96665916:roof;building:w96665916:wall","x_-1__z_-3","direct","osm_height","6","","","122","68","68","pass"
"w96665918","way","96665918","playable","building","6","represented","building:w96665918","building:w96665918:roof;building:w96665918:wall","x_-2__z_-1","direct","osm_height","6","","","164","90","90","pass"
"w96665919","way","96665919","playable","building","5","represented","building:w96665919","building:w96665919:roof;building:w96665919:wall","x_-3__z_-2","direct","osm_height","6","","","64","34","34","pass"
"w96665920","way","96665920","playable","building","5","represented","building:w96665920","building:w96665920:roof;building:w96665920:wall","x_-3__z_-2","direct","osm_height","6","","","72","38","38","pass"
"w96665921","way","96665921","playable","building","6","represented","building:w96665921","building:w96665921:roof;building:w96665921:wall","x_-2__z_-2","direct","osm_height","6","","","98","52","52","pass"
"w96665922","way","96665922","playable","building","5","represented","building:w96665922","building:w96665922:roof;building:w96665922:wall","x_-2__z_-3","direct","osm_height","6","","","44","22","22","pass"
"w96665923","way","96665923","playable","building","4","represented","building:w96665923","building:w96665923:roof;building:w96665923:wall","x_-2__z_-3","direct","osm_height","6","","","36","18","18","pass"
"w96665924","way","96665924","playable","building","6","represented","building:w96665924","building:w96665924:roof;building:w96665924:wall","x_-1__z_-1","direct","default_6m","6","","","69","37","37","pass"
"w96665925","way","96665925","playable","building","5","represented","building:w96665925","building:w96665925:roof;building:w96665925:wall","x_-2__z_-2","direct","osm_height","6","","","70","36","36","pass"
"w96665928","way","96665928","playable","building","5","represented","building:w96665928","building:w96665928:roof;building:w96665928:wall","x_-3__z_-2","direct","osm_height","7","","","52","26","26","pass"
"w96665933","way","96665933","playable","building","4","represented","building:w96665933","building:w96665933:roof;building:w96665933:wall","x_-2__z_-2","direct","osm_height","6","","","84","46","46","pass"
"w96665935","way","96665935","playable","building","5","represented","building:w96665935","building:w96665935:roof;building:w96665935:wall","x_-3__z_-3","direct","osm_height","6","","","80","42","42","pass"
"w96665936","way","96665936","playable","building","4","represented","building:w96665936","building:w96665936:roof;building:w96665936:wall","x_-2__z_-3","direct","osm_height","6","","","36","18","18","pass"
"w96698611","way","96698611","playable","building","2","represented","building:w96698611","building:w96698611:roof;building:w96698611:wall","x_-1__z_-1","direct","default_6m","6","","","188","106","106","pass"
"w96698619","way","96698619","playable","building","5","represented","building:w96698619","building:w96698619:roof;building:w96698619:wall","x_-1__z_-3","direct","osm_height","6","","","84","46","46","pass"
"w96698627","way","96698627","playable","building","6","represented","building:w96698627","building:w96698627:roof;building:w96698627:wall","x_-1__z_-3","direct","osm_height","6","","","160","90","90","pass"
"w96698634","way","96698634","playable","building","5","represented","building:w96698634","building:w96698634:roof;building:w96698634:wall","x_-1__z_-3","direct","osm_height","6","","","100","54","54","pass"
"w96698641","way","96698641","playable","building","4","represented","building:w96698641","building:w96698641:roof;building:w96698641:wall","x_-1__z_-1","direct","osm_height","4","","","36","18","18","pass"
"w96698643","way","96698643","playable","building","5","represented","building:w96698643","building:w96698643:roof;building:w96698643:wall","x_-1__z_-3","direct","osm_height","6","","","92","50","50","pass"
"w96698645","way","96698645","playable","building","6","represented","building:w96698645","building:w96698645:roof;building:w96698645:wall","x_-1__z_-3","direct","osm_height","6","","","114","64","64","pass"
"w96698648","way","96698648","playable","building","5","represented","building:w96698648","building:w96698648:roof;building:w96698648:wall","x_-1__z_-3","direct","osm_height","6","","","100","54","54","pass"
"w96698650","way","96698650","playable","building","4","represented","building:w96698650","building:w96698650:roof;building:w96698650:wall","x_1__z_-1","direct","osm_height","4","","","124","66","66","pass"
"w96698651","way","96698651","playable","building","5","represented","building:w96698651","building:w96698651:roof;building:w96698651:wall","x_-3__z_-1","direct","osm_height","6","","","140","78","78","pass"
"w96698652","way","96698652","playable","building","5","represented","building:w96698652","building:w96698652:roof;building:w96698652:wall","x_-1__z_-3","direct","osm_height","6","","","122","68","68","pass"
"w96698653","way","96698653","playable","building","4","represented","building:w96698653","building:w96698653:roof;building:w96698653:wall","x_-1__z_-1","direct","osm_height","4","","","44","22","22","pass"
"w96698654","way","96698654","playable","building","4","represented","building:w96698654","building:w96698654:roof;building:w96698654:wall","x_-1__z_-1","direct","osm_height","4","","","44","22","22","pass"
"w96698658","way","96698658","playable","building","5","represented","building:w96698658","building:w96698658:roof;building:w96698658:wall","x_-1__z_-3","direct","osm_height","6","","","100","54","54","pass"
"w96698660","way","96698660","playable","building","4","represented","building:w96698660","building:w96698660:roof;building:w96698660:wall","x_-1__z_-1","direct","osm_height","4","","","28","14","14","pass"
"w96698662","way","96698662","playable","building","2","represented","building:w96698662","building:w96698662:roof;building:w96698662:wall","x_0__z_1","direct","default_6m","6","","","56","30","30","pass"
"w96698663","way","96698663","playable","building","5","represented","building:w96698663","building:w96698663:roof;building:w96698663:wall","x_-1__z_-3","direct","osm_height","7","","","94","52","52","pass"
"w96698667","way","96698667","playable","building","6","represented","building:w96698667","building:w96698667:roof;building:w96698667:wall","x_-1__z_-3","direct","osm_height","6","","","122","68","68","pass"
"w96698672","way","96698672","playable","building","5","represented","building:w96698672","building:w96698672:roof;building:w96698672:wall","x_-1__z_-3","direct","osm_height","6","","","114","64","64","pass"
"w96698673","way","96698673","playable","building","6","represented","building:w96698673","building:w96698673:roof;building:w96698673:wall","x_-1__z_-3","direct","osm_height","6","","","92","50","50","pass"
"w109905031","way","109905031","playable","building","2","represented","building:w109905031","building:w109905031:roof;building:w109905031:wall","x_0__z_-1","direct","osm_levels","3","","","72","38","38","pass"
"w109905037","way","109905037","playable","building","2","represented","building:w109905037","building:w109905037:roof;building:w109905037:wall","x_0__z_-1","direct","osm_levels","3","","","90","48","48","pass"
"w109905040","way","109905040","playable","building","2","represented","building:w109905040","building:w109905040:roof;building:w109905040:wall","x_0__z_-1","direct","osm_levels","3","","","62","32","32","pass"
"w109905044","way","109905044","playable","building","2","represented","building:w109905044","building:w109905044:roof;building:w109905044:wall","x_0__z_-1","direct","osm_levels","3","","","98","52","52","pass"
"w110188516","way","110188516","playable","building","4","represented","building:w110188516","building:w110188516:roof;building:w110188516:wall","x_0__z_-1","direct","osm_height","4","","","182","100","100","pass"
"w111322535","way","111322535","playable","building","3","represented","building:w111322535","building:w111322535:roof;building:w111322535:wall","x_1__z_0","direct","osm_height","7","","","64","34","34","pass"
"w291189926","way","291189926","playable","building","3","represented","building:w291189926","building:w291189926:roof;building:w291189926:wall","x_0__z_1","direct","default_6m","6","","","322","176","176","pass"
"w291193741","way","291193741","playable","building","3","represented","building:w291193741","building:w291193741:roof;building:w291193741:wall","x_1__z_-2","direct","osm_height","5","","","186","108","108","pass"
"w291193744","way","291193744","playable","building","3","represented","building:w291193744","building:w291193744:roof;building:w291193744:wall","x_1__z_-2","direct","osm_height","3","","","336","194","194","pass"
"w291193754","way","291193754","playable","building","4","represented","building:w291193754","building:w291193754:roof;building:w291193754:wall","x_1__z_-2","direct","osm_height","8","","","378","220","220","pass"
"w291193760","way","291193760","playable","building","3","represented","building:w291193760","building:w291193760:roof;building:w291193760:wall","x_1__z_-2","direct","osm_height","15","","","385","225","225","pass"
"w291193766","way","291193766","playable","building","3","represented","building:w291193766","building:w291193766:roof;building:w291193766:wall","x_1__z_-2","direct","osm_height","10","","","426","248","248","pass"
"w291193770","way","291193770","playable","building","3","represented","building:w291193770","building:w291193770:roof;building:w291193770:wall","x_1__z_-2","direct","osm_height","9","","","410","240","240","pass"
"w291196366","way","291196366","playable","building","3","represented","building:w291196366","building:w291196366:roof;building:w291196366:wall","x_0__z_-4","direct","osm_height","5","","","58","32","32","pass"
"w291196367","way","291196367","playable","building","3","represented","building:w291196367","building:w291196367:roof;building:w291196367:wall","x_0__z_-3","direct","osm_height","6","","","100","54","54","pass"
"w291196369","way","291196369","playable","building","3","represented","building:w291196369","building:w291196369:roof;building:w291196369:wall","x_0__z_-3","direct","osm_height","2","","","101","57","57","pass"
"w291196370","way","291196370","playable","building","3","represented","building:w291196370","building:w291196370:roof;building:w291196370:wall","x_0__z_-3","direct","osm_height","6","","","162","88","88","pass"
