"source_key","osm_type","osm_id","source_version","source_timestamp","scope","categories","source_geometry_types","selected_geometry_family","name","primary_tag","height","building_levels","derived_world_status","derived_object_key","notes","tags_json"
"w255330072","way","255330072","8","2023-10-01T05:57:28Z","playable","roads_paths","LineString","line","9th Street","highway=tertiary","","","not_started","","","{""cycleway"":""lane"",""highway"":""tertiary"",""name"":""9th Street"",""tiger:cfcc"":""A41"",""tiger:county"":""San Francisco, CA"",""tiger:name_base"":""9th"",""tiger:name_type"":""St""}"
"w466953902","way","466953902","5","2026-01-31T18:57:13Z","playable","roads_paths","LineString","line","10th Street","highway=residential","","","not_started","","","{""highway"":""residential"",""name"":""10th Street""}"
"w484287675","way","484287675","4","2026-05-11T11:22:38Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service""}"
"w484287680","way","484287680","7","2026-03-09T04:23:14Z","playable","roads_paths","LineString","line","Clipper Cove Way","highway=service","","","not_started","","","{""highway"":""service"",""name"":""Clipper Cove Way""}"
"w484288320","way","484288320","3","2026-04-02T01:25:36Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service""}"
"w484288324","way","484288324","4","2022-06-10T05:47:45Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service"",""oneway"":""yes"",""service"":""parking_aisle""}"
"w484288325","way","484288325","5","2024-02-20T05:25:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service"",""service"":""parking_aisle""}"
"w484288326","way","484288326","3","2026-01-31T18:57:13Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service"",""service"":""parking_aisle""}"
"w484288328","way","484288328","4","2026-01-31T18:57:13Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service"",""service"":""parking_aisle""}"
"w484288330","way","484288330","2","2022-09-28T04:35:17Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service""}"
"w484288331","way","484288331","3","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service""}"
"w484288332","way","484288332","3","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service""}"
"w484288333","way","484288333","3","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service"",""service"":""parking_aisle""}"
"w484288334","way","484288334","2","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service"",""service"":""parking_aisle""}"
"w484288335","way","484288335","3","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service""}"
"w484288336","way","484288336","3","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service""}"
"w484288338","way","484288338","3","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service""}"
"w484288342","way","484288342","6","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service"",""service"":""parking_aisle""}"
"w484288343","way","484288343","5","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service"",""service"":""parking_aisle""}"
"w484288344","way","484288344","2","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service"",""service"":""parking_aisle""}"
"w499105889","way","499105889","2","2026-01-31T18:57:13Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service"",""service"":""parking_aisle""}"
"w499105894","way","499105894","2","2026-01-31T18:57:13Z","playable","roads_paths","LineString|MultiPolygon","line","","highway=service","","","not_started","","","{""highway"":""service"",""service"":""parking_aisle""}"
"w499105898","way","499105898","2","2026-01-31T18:57:13Z","playable","roads_paths","LineString|MultiPolygon","line","","highway=service","","","not_started","","","{""highway"":""service"",""service"":""parking_aisle""}"
"w499105903","way","499105903","3","2026-01-31T18:57:13Z","playable","roads_paths","LineString|MultiPolygon","line","","highway=service","","","not_started","","","{""highway"":""service"",""service"":""parking_aisle""}"
"w499105909","way","499105909","1","2017-06-08T16:02:35Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service"",""oneway"":""yes"",""service"":""parking_aisle""}"
"w499105911","way","499105911","1","2017-06-08T16:02:35Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service"",""oneway"":""yes"",""service"":""parking_aisle""}"
"w499105912","way","499105912","1","2017-06-08T16:02:35Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service"",""oneway"":""yes"",""service"":""parking_aisle""}"
"w499105913","way","499105913","3","2026-01-31T18:57:13Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service""}"
"w499105914","way","499105914","2","2022-10-10T16:41:13Z","playable","roads_paths","LineString|MultiPolygon","line","","highway=service","","","not_started","","","{""highway"":""service"",""service"":""parking_aisle""}"
"w499105915","way","499105915","2","2026-01-31T18:57:13Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service""}"
"w499105917","way","499105917","4","2026-01-31T18:57:13Z","playable","roads_paths","LineString","line","10th Street","highway=residential","","","not_started","","","{""highway"":""residential"",""name"":""10th Street""}"
"w499105922","way","499105922","2","2026-01-31T18:57:13Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service""}"
"w499105924","way","499105924","3","2026-01-31T18:57:13Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service""}"
"w499105925","way","499105925","2","2026-01-31T18:57:13Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service""}"
"w499105928","way","499105928","3","2026-01-31T18:57:13Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service""}"
"w499105931","way","499105931","3","2026-01-31T18:57:13Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service""}"
"w499105933","way","499105933","4","2026-01-31T18:57:13Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service""}"
"w499106724","way","499106724","2","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service""}"
"w499106725","way","499106725","2","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service"",""service"":""parking_aisle""}"
"w499106726","way","499106726","2","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service"",""service"":""parking_aisle""}"
"w499106727","way","499106727","2","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service"",""service"":""parking_aisle""}"
"w499106728","way","499106728","2","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service"",""service"":""parking_aisle""}"
"w499106729","way","499106729","2","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service"",""service"":""parking_aisle""}"
"w499106730","way","499106730","3","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service""}"
"w569257247","way","569257247","2","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service"",""service"":""parking_aisle""}"
"w569259009","way","569259009","1","2018-03-13T08:48:32Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service""}"
"w569260156","way","569260156","2","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service""}"
"w569260157","way","569260157","2","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service""}"
"w569260848","way","569260848","1","2018-03-13T08:54:40Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service"",""oneway"":""yes""}"
"w569260849","way","569260849","1","2018-03-13T08:54:40Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service"",""oneway"":""yes""}"
"w569260851","way","569260851","2","2026-01-31T18:57:13Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service"",""service"":""parking_aisle""}"
"w569261760","way","569261760","2","2026-01-31T18:57:13Z","playable","roads_paths","LineString","line","Avenue E","highway=residential","","","not_started","","","{""highway"":""residential"",""name"":""Avenue E""}"
"w569261761","way","569261761","2","2026-01-31T18:57:13Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service"",""service"":""parking_aisle""}"
"w569262993","way","569262993","1","2018-03-13T08:58:23Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service""}"
"w569263877","way","569263877","2","2026-01-31T18:57:13Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service""}"
"w681687035","way","681687035","1","2019-04-04T17:50:11Z","playable","roads_paths","LineString","line","Avenue H","highway=tertiary","","","not_started","","","{""highway"":""tertiary"",""name"":""Avenue H"",""tiger:cfcc"":""A41"",""tiger:county"":""San Francisco, CA"",""tiger:name_base"":""Avenue H""}"
"w742390005","way","742390005","11","2026-05-11T11:22:38Z","playable","roads_paths","LineString","line","Clipper Cove Way","highway=service","","","not_started","","","{""foot"":""no"",""highway"":""service"",""name"":""Clipper Cove Way"",""oneway"":""no""}"
"w775796577","way","775796577","1","2020-02-23T20:35:16Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service"",""service"":""parking_aisle""}"
"w775796580","way","775796580","2","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service"",""oneway"":""yes""}"
"w775796581","way","775796581","7","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service""}"
"w775820809","way","775820809","5","2026-01-31T18:57:13Z","playable","roads_paths","LineString","line","Avenue M","highway=residential","","","not_started","","","{""highway"":""residential"",""name"":""Avenue M"",""tiger:cfcc"":""A41"",""tiger:county"":""San Francisco, CA"",""tiger:name_base"":""Avenue M""}"
"w784887524","way","784887524","2","2020-09-22T05:16:07Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service"",""service"":""parking_aisle""}"
"w850003198","way","850003198","3","2025-10-08T21:35:57Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service""}"
"w945294691","way","945294691","2","2024-02-20T05:32:37Z","playable","roads_paths","LineString","line","Avenue M","highway=residential","","","not_started","","","{""highway"":""residential"",""name"":""Avenue M"",""surface"":""asphalt"",""tiger:cfcc"":""A41"",""tiger:county"":""San Francisco, CA"",""tiger:name_base"":""Avenue M""}"
"w945294692","way","945294692","2","2024-02-20T05:25:18Z","playable","roads_paths","LineString","line","Avenue M","highway=residential","","","not_started","","","{""highway"":""residential"",""name"":""Avenue M"",""tiger:cfcc"":""A41"",""tiger:county"":""San Francisco, CA"",""tiger:name_base"":""Avenue M""}"
"w1001544693","way","1001544693","3","2026-01-31T18:57:13Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service"",""oneway"":""yes""}"
